codigo,codigo_distrito,codigo_concelho,codigo_freguesia,concelho,nome,extinta
030218,03,02,18,BARCELOS,CARAPEÇOS,false
030219,03,02,19,BARCELOS,CARREIRA,true
030220,03,02,20,BARCELOS,CARVALHAL,false
030221,03,02,21,BARCELOS,CARVALHAS,false
030222,03,02,22,BARCELOS,CHAVÃO,true
030223,03,02,23,BARCELOS,CHORENTE,true
030224,03,02,24,BARCELOS,COSSOURADO,false
030225,03,02,25,BARCELOS,COUREL,true
030226,03,02,26,BARCELOS,COUTO,true
030227,03,02,27,BARCELOS,CREIXOMIL,true
030228,03,02,28,BARCELOS,CRISTELO,false
030229,03,02,29,BARCELOS,DURRÃES,true
030230,03,02,30,BARCELOS,ENCOURADOS,true
030231,03,02,31,BARCELOS,FARIA,true
030232,03,02,32,BARCELOS,FEITOS,true
030233,03,02,33,BARCELOS,FONTE COBERTA,true
030234,03,02,34,BARCELOS,FORNELOS,false
030235,03,02,35,BARCELOS,FRAGOSO,false
030236,03,02,36,BARCELOS,GAMIL,true
030237,03,02,37,BARCELOS,GILMONDE,false
030238,03,02,38,BARCELOS,GOIOS,true
030239,03,02,39,BARCELOS,GRIMANCELOS,true
030240,03,02,40,BARCELOS,GUERAL,true
030241,03,02,41,BARCELOS,IGREJA NOVA,true
030242,03,02,42,BARCELOS,LAMA,false
030243,03,02,43,BARCELOS,LIJO,false
030244,03,02,44,BARCELOS,MACIEIRA DE RATES,false
030245,03,02,45,BARCELOS,MANHENTE,false
030246,03,02,46,BARCELOS,MARIZ,true
030247,03,02,47,BARCELOS,MARTIM,false
030248,03,02,48,BARCELOS,MIDÕES,true
030249,03,02,49,BARCELOS,MILHAZES,true
030250,03,02,50,BARCELOS,MINHOTÃES,true
030251,03,02,51,BARCELOS,MONTE DE FRALÃES,true
030252,03,02,52,BARCELOS,MOURE,false
030253,03,02,53,BARCELOS,NEGREIROS,true
030254,03,02,54,BARCELOS,OLIVEIRA,false
030255,03,02,55,BARCELOS,PALME,false
030256,03,02,56,BARCELOS,PANQUE,false
030257,03,02,57,BARCELOS,PARADELA,false
030258,03,02,58,BARCELOS,PEDRA FURADA,true
030259,03,02,59,BARCELOS,PEREIRA,false
030260,03,02,60,BARCELOS,PERELHAL,false
030261,03,02,61,BARCELOS,POUSA,false
030262,03,02,62,BARCELOS,QUINTIÃES,true
030263,03,02,63,BARCELOS,REMELHE,false
030264,03,02,64,BARCELOS,RORIZ,false
030265,03,02,65,BARCELOS,RIO COVO (SANTA EUGENIA),false
030266,03,02,66,BARCELOS,RIO COVO (SANTA EULALIA),true
030267,03,02,67,BARCELOS,TAMEL (SANTA LEOCADIA),true
030268,03,02,68,BARCELOS,GALEGOS (SANTA MARIA),false
030269,03,02,69,BARCELOS,BASTUÇO (SANTO ESTEVÃO),true
030270,03,02,70,BARCELOS,BASTUÇO (SÃO JOÃO),true
030271,03,02,71,BARCELOS,ALVITO (SÃO MARTINHO),true
030272,03,02,72,BARCELOS,GALEGOS (S. MARTINHO),false
030273,03,02,73,BARCELOS,VILA FRESCAINHA (SÃO MARTINHO),true
030274,03,02,74,BARCELOS,ALVITO (SÃO PEDRO),true
030275,03,02,75,BARCELOS,VILA FRESCAINHA (SÃO PEDRO),true
030276,03,02,76,BARCELOS,TAMEL (SÃO PEDRO FINS),true
030277,03,02,77,BARCELOS,TAMEL (S. VERISSIMO),false
030278,03,02,78,BARCELOS,SEQUEADE,true
030279,03,02,79,BARCELOS,SILVA,false
030280,03,02,80,BARCELOS,SILVEIROS,true
030281,03,02,81,BARCELOS,TREGOSA,true
030282,03,02,82,BARCELOS,UCHA,false
030283,03,02,83,BARCELOS,VARZEA,false
030284,03,02,84,BARCELOS,VIATODOS,true
030285,03,02,85,BARCELOS,VILA BOA,true
030286,03,02,86,BARCELOS,VILA COVA,true
030287,03,02,87,BARCELOS,VILA SECA,false
030288,03,02,88,BARCELOS,VILAR DE FIGOS,true
030289,03,02,89,BARCELOS,VILAR DO MONTE,true
030290,03,02,90,BARCELOS,ALHEIRA E IGREJA NOVA,false
030291,03,02,91,BARCELOS,ALVITO (SÃO PEDRO E SÃO MARTINHO) E COUTO,false
030292,03,02,92,BARCELOS,AREIAS DE VILAR E ENCOURADOS,false
030293,03,02,93,BARCELOS,"BARCELOS, V.BOA, V.FRESCAINHA",false
030294,03,02,94,BARCELOS,CAMPO E TAMEL (SÃO PEDRO FINS),false
030295,03,02,95,BARCELOS,CARREIRA E FONTE COBERTA,false
030296,03,02,96,BARCELOS,"CHORENTE, GOIOS, COUREL, PEDRA FURADA E GUERAL",false
030297,03,02,97,BARCELOS,CREIXOMIL E MARIZ,false
030298,03,02,98,BARCELOS,DURRÃES E TREGOSA,false
030299,03,02,99,BARCELOS,GAMIL E MIDÕES,false
030301,03,03,01,BRAGA,ADAUFE,false
030302,03,03,02,BRAGA,ARCOS,true
030303,03,03,03,BRAGA,ARENTIM,true
030304,03,03,04,BRAGA,AVELEDA,true
030305,03,03,05,BRAGA,CABREIROS,true
030306,03,03,06,BRAGA,CELEIROS,true
030307,03,03,07,BRAGA,BRAGA (CIVIDADE),true
030308,03,03,08,BRAGA,CRESPOS,true
030309,03,03,09,BRAGA,CUNHA,true
030310,03,03,10,BRAGA,DUME,true
030311,03,03,11,BRAGA,ESCUDEIROS,true
030312,03,03,12,BRAGA,ESPINHO,false
030313,03,03,13,BRAGA,ESPORÕES,false
030314,03,03,14,BRAGA,FERREIROS,true
030315,03,03,15,BRAGA,FIGUEIREDO,false
030316,03,03,16,BRAGA,FRAIÃO,true
030317,03,03,17,BRAGA,FROSSOS,true
030318,03,03,18,BRAGA,GONDIZALVES,true
030319,03,03,19,BRAGA,GUALTAR,false
030320,03,03,20,BRAGA,GUISANDE,true
030321,03,03,21,BRAGA,LAMAÇÃES,true
030322,03,03,22,BRAGA,LAMAS,false
030323,03,03,23,BRAGA,LOMAR,true
030324,03,03,24,BRAGA,BRAGA (MAXIMINOS),true
030325,03,03,25,BRAGA,MIRE DE TIBÃES,false
030326,03,03,26,BRAGA,MORREIRA,true
030327,03,03,27,BRAGA,NAVARRA,true
030328,03,03,28,BRAGA,NOGUEIRA,true
030329,03,03,29,BRAGA,NOGUEIRO,true
030330,03,03,30,BRAGA,PADIM DA GRAÇA,false
030331,03,03,31,BRAGA,PALMEIRA,false
030332,03,03,32,BRAGA,PANOIAS,true
030333,03,03,33,BRAGA,PARADA DE TIBÃES,true
030334,03,03,34,BRAGA,PEDRALVA,false
030335,03,03,35,BRAGA,POUSADA,true
030336,03,03,36,BRAGA,PRISCOS,false
030337,03,03,37,BRAGA,REAL,true
030338,03,03,38,BRAGA,RUILHE,false
030339,03,03,39,BRAGA,SANTA LUCRECIA DE ALGERIZ,true
030340,03,03,40,BRAGA,PENSO (SANTO ESTEVÃO),true
030341,03,03,41,BRAGA,BRAGA (SÃO JOÃO DO SOUTO),true
030342,03,03,42,BRAGA,BRAGA (SÃO JOSE DE SÃO LAZARO),true
030343,03,03,43,BRAGA,PASSOS (SÃO JULIÃO),true
030344,03,03,44,BRAGA,ESTE (SÃO MAMEDE),true
030345,03,03,45,BRAGA,MERELIM (SÃO PAIO),true
030346,03,03,46,BRAGA,ESTE (SÃO PEDRO),true
030347,03,03,47,BRAGA,MERELIM (SÃO PEDRO),true
030348,03,03,48,BRAGA,OLIVEIRA (SÃO PEDRO),true
030349,03,03,49,BRAGA,BRAGA (S. VICENTE),false
030350,03,03,50,BRAGA,PENSO (SÃO VICENTE),true
030351,03,03,51,BRAGA,BRAGA (S. VITOR),false
030352,03,03,52,BRAGA,BRAGA (SE),true
030353,03,03,53,BRAGA,SEMELHE,true
030354,03,03,54,BRAGA,SEQUEIRA,false
030355,03,03,55,BRAGA,SOBREPOSTA,false
030356,03,03,56,BRAGA,TADIM,false
030357,03,03,57,BRAGA,TEBOSA,false
030358,03,03,58,BRAGA,TENÕES,true
030359,03,03,59,BRAGA,TRANDEIRAS,true
030360,03,03,60,BRAGA,VILAÇA,true
030361,03,03,61,BRAGA,VIMIEIRO,true
030362,03,03,62,BRAGA,FRADELOS,true
030363,03,03,63,BRAGA,ARENTIM E CUNHA,false
030364,03,03,64,BRAGA,"BRAGA (MAXIMINOS, SE E CIVIDADE)",false
030365,03,03,65,BRAGA,BRAGA (SÃO JOSE DE SÃO LAZARO E SÃO JOÃO DO SOUTO),false
030366,03,03,66,BRAGA,CABREIROS E PASSOS (SÃO JULIÃO),false
030367,03,03,67,BRAGA,"CELEIROS, AVELEDA E VIMIEIRO",false
030368,03,03,68,BRAGA,CRESPOS E POUSADA,false
030369,03,03,69,BRAGA,ESCUDEIROS E PENSO (SANTO ESTEVÃO E SÃO VICENTE),false
030370,03,03,70,BRAGA,ESTE (SÃO PEDRO E SÃO MAMEDE),false
030371,03,03,71,BRAGA,FERREIROS E GONDIZALVES,false
030372,03,03,72,BRAGA,GUISANDE E OLIVEIRA (SÃO PEDRO),false
030373,03,03,73,BRAGA,LOMAR E ARCOS,false
030374,03,03,74,BRAGA,"MERELIM (SÃO PAIO), PANOIAS E PARADA DE TIBÃES",false
030375,03,03,75,BRAGA,MERELIM (SÃO PEDRO) E FROSSOS,false
030376,03,03,76,BRAGA,MORREIRA E TRANDEIRAS,false
030377,03,03,77,BRAGA,"NOGUEIRA, FRAIÃO E LAMAÇÃES",false
030378,03,03,78,BRAGA,NOGUEIRO E TENÕES,false
030379,03,03,79,BRAGA,"REAL, DUME E SEMELHE",false
030380,03,03,80,BRAGA,SANTA LUCRECIA DE ALGERIZ E NAVARRA,false
030381,03,03,81,BRAGA,VILAÇA E FRADELOS,false
030401,03,04,01,CABECEIRAS DE BASTO,ABADIM,false
030402,03,04,02,CABECEIRAS DE BASTO,ALVITE,true
030403,03,04,03,CABECEIRAS DE BASTO,ARCO DE BAULHE,true
030404,03,04,04,CABECEIRAS DE BASTO,BASTO,false
030405,03,04,05,CABECEIRAS DE BASTO,BUCOS,false
030406,03,04,06,CABECEIRAS DE BASTO,CABECEIRAS DE BASTO,false
030407,03,04,07,CABECEIRAS DE BASTO,CAVEZ,false
030408,03,04,08,CABECEIRAS DE BASTO,FAIA,false
030409,03,04,09,CABECEIRAS DE BASTO,GONDIÃES,true
030410,03,04,10,CABECEIRAS DE BASTO,OUTEIRO,true
030411,03,04,11,CABECEIRAS DE BASTO,PAINZELA,true
030412,03,04,12,CABECEIRAS DE BASTO,PASSOS,true
030413,03,04,13,CABECEIRAS DE BASTO,PEDRAÇA,false
030414,03,04,14,CABECEIRAS DE BASTO,REFOJOS DE BASTO,true
030415,03,04,15,CABECEIRAS DE BASTO,RIO DOURO,false
030416,03,04,16,CABECEIRAS DE BASTO,VILA NUNE,true
030417,03,04,17,CABECEIRAS DE BASTO,VILAR DE CUNHAS,true
030418,03,04,18,CABECEIRAS DE BASTO,ALVITE E PASSOS,false
030419,03,04,19,CABECEIRAS DE BASTO,ARCO DE BAULHE E VILA NUNE,false
030420,03,04,20,CABECEIRAS DE BASTO,GONDIÃES E VILAR DE CUNHAS,false
030421,03,04,21,CABECEIRAS DE BASTO,"REFOJOS DE BASTO, OUTEIRO E PAINZELA",false
030501,03,05,01,CELORICO DE BASTO,AGILDE,false
030502,03,05,02,CELORICO DE BASTO,ARNOIA,false
030503,03,05,03,CELORICO DE BASTO,BORBA DA MONTANHA,false
030504,03,05,04,CELORICO DE BASTO,BRITELO,true
030505,03,05,05,CELORICO DE BASTO,CAÇARILHE,true
030506,03,05,06,CELORICO DE BASTO,CANEDO DE BASTO,true
030507,03,05,07,CELORICO DE BASTO,CARVALHO,true
030508,03,05,08,CELORICO DE BASTO,CODEÇOSO,false
030509,03,05,09,CELORICO DE BASTO,CORGO,true
030510,03,05,10,CELORICO DE BASTO,FERVENÇA,false
030511,03,05,11,CELORICO DE BASTO,GAGOS,true
030512,03,05,12,CELORICO DE BASTO,GEMEOS,true
030513,03,05,13,CELORICO DE BASTO,INFESTA,true
030514,03,05,14,CELORICO DE BASTO,MOLARES,true
030515,03,05,15,CELORICO DE BASTO,MOREIRA DO CASTELO,false
030516,03,05,16,CELORICO DE BASTO,OURILHE,true
030517,03,05,17,CELORICO DE BASTO,REGO,false
030518,03,05,18,CELORICO DE BASTO,RIBAS,false
030519,03,05,19,CELORICO DE BASTO,BASTO (SANTA TECLA),true
030520,03,05,20,CELORICO DE BASTO,BASTO (S. CLEMENTE),false
030521,03,05,21,CELORICO DE BASTO,VALE DE BOURO,false
030522,03,05,22,CELORICO DE BASTO,VEADE,true
030523,03,05,23,CELORICO DE BASTO,"BRITELO, GEMEOS E OURILHE",false
030524,03,05,24,CELORICO DE BASTO,CAÇARILHE E INFESTA,false
030525,03,05,25,CELORICO DE BASTO,CANEDO DE BASTO E CORGO,false
030526,03,05,26,CELORICO DE BASTO,CARVALHO E BASTO (SANTA TECLA),false
030527,03,05,27,CELORICO DE BASTO,"VEADE, GAGOS E MOLARES",false
030601,03,06,01,ESPOSENDE,ANTAS,false
030602,03,06,02,ESPOSENDE,APULIA,true
030603,03,06,03,ESPOSENDE,BELINHO,true
030604,03,06,04,ESPOSENDE,CURVOS,true
030605,03,06,05,ESPOSENDE,ESPOSENDE,true
030606,03,06,06,ESPOSENDE,FÃO,true
030607,03,06,07,ESPOSENDE,FONTE BOA,true
030608,03,06,08,ESPOSENDE,FORJÃES,false
030609,03,06,09,ESPOSENDE,GANDRA,true
030610,03,06,10,ESPOSENDE,GEMESES,false
030611,03,06,11,ESPOSENDE,MAR,true
030612,03,06,12,ESPOSENDE,MARINHAS,true
030613,03,06,13,ESPOSENDE,PALMEIRA DE FARO,true
030614,03,06,14,ESPOSENDE,RIO TINTO,true
030615,03,06,15,ESPOSENDE,VILA CHÃ,false
030616,03,06,16,ESPOSENDE,APULIA E FÃO,false
030617,03,06,17,ESPOSENDE,BELINHO E MAR,false
030618,03,06,18,ESPOSENDE,"ESPOSENDE, MARINHAS E GANDRA",false
030619,03,06,19,ESPOSENDE,FONTE BOA E RIO TINTO,false
030620,03,06,20,ESPOSENDE,PALMEIRA DE FARO E CURVOS,false
030701,03,07,01,FAFE,ABOIM,true
030702,03,07,02,FAFE,AGRELA,true
030703,03,07,03,FAFE,ANTIME,true
030704,03,07,04,FAFE,ARDEGÃO,true
030705,03,07,05,FAFE,ARMIL,false
030706,03,07,06,FAFE,ARNOZELA,true
030707,03,07,07,FAFE,CEPÃES,true
030708,03,07,08,FAFE,ESTORÃOS,false
030709,03,07,09,FAFE,FAFE,false
030710,03,07,10,FAFE,FAREJA,true
030711,03,07,11,FAFE,FELGUEIRAS,true
030712,03,07,12,FAFE,FORNELOS,false
030713,03,07,13,FAFE,FREITAS,true
030714,03,07,14,FAFE,GOLÃES,false
030715,03,07,15,FAFE,GONTIM,true
030716,03,07,16,FAFE,MEDELO,false
030717,03,07,17,FAFE,MONTE,true
030718,03,07,18,FAFE,MOREIRA DO REI,true
030719,03,07,19,FAFE,PASSOS,false
030720,03,07,20,FAFE,PEDRAIDO,true
030721,03,07,21,FAFE,QUEIMADELA,true
030722,03,07,22,FAFE,QUINCHÃES,false
030723,03,07,23,FAFE,REGADAS,false
030724,03,07,24,FAFE,REVELHE,false
030725,03,07,25,FAFE,RIBEIROS,false
030726,03,07,26,FAFE,ARÕES (SANTA CRISTINA),false
030727,03,07,27,FAFE,SILVARES (SÃO CLEMENTE),true
030728,03,07,28,FAFE,S. GENS,false
030729,03,07,29,FAFE,SILVARES (S. MARTINHO),false
030730,03,07,30,FAFE,ARÕES (S. ROMÃO),false
030731,03,07,31,FAFE,SEIDÕES,true
030732,03,07,32,FAFE,SERAFÃO,true
030733,03,07,33,FAFE,TRAVASSOS,false
030734,03,07,34,FAFE,VARZEA COVA,true
030735,03,07,35,FAFE,VILA COVA,true
030736,03,07,36,FAFE,VINHOS,false
030737,03,07,37,FAFE,"ABOIM, FELGUEIRAS, GONTIM E PEDRAIDO",false
030738,03,07,38,FAFE,AGRELA E SERAFÃO,false
030739,03,07,39,FAFE,ANTIME E SILVARES (SÃO CLEMENTE),false
030740,03,07,40,FAFE,"ARDEGÃO, ARNOZELA E SEIDÕES",false
030741,03,07,41,FAFE,CEPÃES E FAREJA,false
030742,03,07,42,FAFE,FREITAS E VILA COVA,false
030743,03,07,43,FAFE,MONTE E QUEIMADELA,false
030744,03,07,44,FAFE,MOREIRA DO REI E VARZEA COVA,false
030801,03,08,01,GUIMARÃES,ALDÃO,false
030802,03,08,02,GUIMARÃES,AROSA,true
030803,03,08,03,GUIMARÃES,ATÃES,true
030804,03,08,04,GUIMARÃES,AZUREM,false
030805,03,08,05,GUIMARÃES,BALAZAR,true
030806,03,08,06,GUIMARÃES,BARCO,false
030807,03,08,07,GUIMARÃES,BRITO,false
030808,03,08,08,GUIMARÃES,CALDELAS,false
030809,03,08,09,GUIMARÃES,CALVOS,true
030810,03,08,10,GUIMARÃES,CASTELÕES,true
030811,03,08,11,GUIMARÃES,CONDE,true
030812,03,08,12,GUIMARÃES,COSTA,false
030813,03,08,13,GUIMARÃES,CREIXOMIL,false
030814,03,08,14,GUIMARÃES,DONIM,true
030815,03,08,15,GUIMARÃES,FERMENTÕES,false
030816,03,08,16,GUIMARÃES,FIGUEIREDO,true
030817,03,08,17,GUIMARÃES,GANDARELA,true
030818,03,08,18,GUIMARÃES,GEMEOS,true
030819,03,08,19,GUIMARÃES,GOMINHÃES,true
030820,03,08,20,GUIMARÃES,GONÇA,false
030821,03,08,21,GUIMARÃES,GONDAR,false
030822,03,08,22,GUIMARÃES,GONDOMAR,true
030823,03,08,23,GUIMARÃES,GUARDIZELA,false
030824,03,08,24,GUIMARÃES,INFANTAS,false
030825,03,08,25,GUIMARÃES,INFIAS,true
030826,03,08,26,GUIMARÃES,LEITÕES,true
030827,03,08,27,GUIMARÃES,LONGOS,false
030828,03,08,28,GUIMARÃES,LORDELO,false
030829,03,08,29,GUIMARÃES,MASCOTELOS,true
030830,03,08,30,GUIMARÃES,MESÃO FRIO,false
030831,03,08,31,GUIMARÃES,MOREIRA DE CONEGOS,false
030832,03,08,32,GUIMARÃES,NESPEREIRA,false
030833,03,08,33,GUIMARÃES,OLEIROS,true
030834,03,08,34,GUIMARÃES,GUIMARÃES (OLIVEIRA DO CASTELO),true
030835,03,08,35,GUIMARÃES,PENCELO,false
030836,03,08,36,GUIMARÃES,PINHEIRO,false
030837,03,08,37,GUIMARÃES,POLVOREIRA,false
030838,03,08,38,GUIMARÃES,PONTE,false
030839,03,08,39,GUIMARÃES,RENDUFE,true
030840,03,08,40,GUIMARÃES,RONFE,false
030841,03,08,41,GUIMARÃES,BRITEIROS (SALVADOR),true
030842,03,08,42,GUIMARÃES,PRAZINS (SANTA EUFEMIA),false
030843,03,08,43,GUIMARÃES,BRITEIROS (SANTA LEOCADIA),true
030844,03,08,44,GUIMARÃES,AIRÃO (SANTA MARIA),true
030845,03,08,45,GUIMARÃES,SOUTO (SANTA MARIA),true
030846,03,08,46,GUIMARÃES,CANDOSO (SANTIAGO),true
030847,03,08,47,GUIMARÃES,BRITEIROS (SANTO ESTEVÃO),true
030848,03,08,48,GUIMARÃES,PRAZINS (SANTO TIRSO),true
030849,03,08,49,GUIMARÃES,SANDE (SÃO CLEMENTE),true
030850,03,08,50,GUIMARÃES,SELHO (S. CRISTOVÃO),false
030851,03,08,51,GUIMARÃES,SÃO FAUSTINO,true
030852,03,08,52,GUIMARÃES,CALDAS DE VIZELA (S. JOÃO),true
030853,03,08,53,GUIMARÃES,AIRÃO (SÃO JOÃO BAPTISTA),true
030854,03,08,54,GUIMARÃES,SELHO (S. JORGE),false
030855,03,08,55,GUIMARÃES,SANDE (SÃO LOURENÇO),true
030856,03,08,56,GUIMARÃES,SELHO (SÃO LOURENÇO),true
030857,03,08,57,GUIMARÃES,CANDOSO (S. MARTINHO),false
030858,03,08,58,GUIMARÃES,SANDE (S. MARTINHO),false
030859,03,08,59,GUIMARÃES,CALDAS DE VIZELA (S. MIGUEL),true
030860,03,08,60,GUIMARÃES,GUIMARÃES (SÃO PAIO),true
030861,03,08,61,GUIMARÃES,VIZELA (S. PAIO),true
030862,03,08,62,GUIMARÃES,SOUTO (SÃO SALVADOR),true
030863,03,08,63,GUIMARÃES,GUIMARÃES (SÃO SEBASTIÃO),true
030864,03,08,64,GUIMARÃES,ABAÇÃO (SÃO TOME),true
030865,03,08,65,GUIMARÃES,S. TORCATO,false
030866,03,08,66,GUIMARÃES,SERZEDELO,false
030867,03,08,67,GUIMARÃES,SERZEDO,true
030868,03,08,68,GUIMARÃES,SILVARES,false
030869,03,08,69,GUIMARÃES,TABUADELO,true
030870,03,08,70,GUIMARÃES,TAGILDE,true
030871,03,08,71,GUIMARÃES,URGEZES,false
030872,03,08,72,GUIMARÃES,VERMIL,true
030873,03,08,73,GUIMARÃES,SANDE (VILA NOVA),true
030874,03,08,74,GUIMARÃES,CORVITE,true
030875,03,08,75,GUIMARÃES,ABAÇÃO E GEMEOS,false
030876,03,08,76,GUIMARÃES,"AIRÃO SANTA MARIA, AIRÃO SÃO JOÃO E VERMIL",false
030877,03,08,77,GUIMARÃES,AROSA E CASTELÕES,false
030878,03,08,78,GUIMARÃES,ATÃES E RENDUFE,false
030879,03,08,79,GUIMARÃES,BRITEIROS SANTO ESTEVÃO E DONIM,false
030880,03,08,80,GUIMARÃES,BRITEIROS SÃO SALVADOR E BRITEIROS SANTA LEOCADIA,false
030881,03,08,81,GUIMARÃES,CANDOSO SÃO TIAGO E MASCOTELOS,false
030882,03,08,82,GUIMARÃES,CONDE E GANDARELA,false
030883,03,08,83,GUIMARÃES,"LEITÕES, OLEIROS E FIGUEIREDO",false
030884,03,08,84,GUIMARÃES,"OLIVEIRA, SÃO PAIO E SÃO SEBASTIÃO",false
030885,03,08,85,GUIMARÃES,PRAZINS SANTO TIRSO E CORVITE,false
030886,03,08,86,GUIMARÃES,SANDE SÃO LOURENÇO E BALAZAR,false
030887,03,08,87,GUIMARÃES,SANDE VILA NOVA E SANDE SÃO CLEMENTE,false
030888,03,08,88,GUIMARÃES,SELHO SÃO LOURENÇO E GOMINHÃES,false
030889,03,08,89,GUIMARÃES,SERZEDO E CALVOS,false
030890,03,08,90,GUIMARÃES,"SOUTO SANTA MARIA, SOUTO SÃO SALVADOR E GONDOMAR",false
030891,03,08,91,GUIMARÃES,TABUADELO E SÃO FAUSTINO,false
030901,03,09,01,POVOA DE LANHOSO,AGUAS SANTAS,true
030902,03,09,02,POVOA DE LANHOSO,AJUDE,true
030903,03,09,03,POVOA DE LANHOSO,BRUNHAIS,true
030904,03,09,04,POVOA DE LANHOSO,CALVOS,true
030905,03,09,05,POVOA DE LANHOSO,CAMPOS,true
030906,03,09,06,POVOA DE LANHOSO,COVELAS,false
030907,03,09,07,POVOA DE LANHOSO,ESPERANÇA,true
030908,03,09,08,POVOA DE LANHOSO,FERREIROS,false
030909,03,09,09,POVOA DE LANHOSO,FONTE ARCADA,true
030910,03,09,10,POVOA DE LANHOSO,FRADES,true
030911,03,09,11,POVOA DE LANHOSO,FRIANDE,true
030912,03,09,12,POVOA DE LANHOSO,GALEGOS,false
030913,03,09,13,POVOA DE LANHOSO,GARFE,false
030914,03,09,14,POVOA DE LANHOSO,GERAZ DO MINHO,false
030915,03,09,15,POVOA DE LANHOSO,LANHOSO,false
030916,03,09,16,POVOA DE LANHOSO,LOUREDO,true
030917,03,09,17,POVOA DE LANHOSO,MONSUL,false
030918,03,09,18,POVOA DE LANHOSO,MOURE,true
030919,03,09,19,POVOA DE LANHOSO,POVOA DE LANHOSO (N. SENHORA DO AMPARO),false
030920,03,09,20,POVOA DE LANHOSO,OLIVEIRA,true
030921,03,09,21,POVOA DE LANHOSO,RENDUFINHO,false
030922,03,09,22,POVOA DE LANHOSO,SANTO EMILIÃO,false
030923,03,09,23,POVOA DE LANHOSO,S. JOÃO DE REI,false
030924,03,09,24,POVOA DE LANHOSO,SERZEDELO,false
030925,03,09,25,POVOA DE LANHOSO,SOBRADELO DA GOMA,false
030926,03,09,26,POVOA DE LANHOSO,TAIDE,false
030927,03,09,27,POVOA DE LANHOSO,TRAVASSOS,false
030928,03,09,28,POVOA DE LANHOSO,VERIM,true
030929,03,09,29,POVOA DE LANHOSO,VILELA,false
030930,03,09,30,POVOA DE LANHOSO,AGUAS SANTAS E MOURE,false
030931,03,09,31,POVOA DE LANHOSO,CALVOS E FRADES,false
030932,03,09,32,POVOA DE LANHOSO,CAMPOS E LOUREDO,false
030933,03,09,33,POVOA DE LANHOSO,ESPERANÇA E BRUNHAIS,false
030934,03,09,34,POVOA DE LANHOSO,FONTE ARCADA E OLIVEIRA,false
030935,03,09,35,POVOA DE LANHOSO,"VERIM, FRIANDE E AJUDE",false
031001,03,10,01,TERRAS DE BOURO,BALANÇA,false
031002,03,10,02,TERRAS DE BOURO,BRUFE,true
031003,03,10,03,TERRAS DE BOURO,CAMPO DO GERES,false
031004,03,10,04,TERRAS DE BOURO,CARVALHEIRA,false
031005,03,10,05,TERRAS DE BOURO,CHAMOIM,true
031006,03,10,06,TERRAS DE BOURO,CHORENSE,true
031007,03,10,07,TERRAS DE BOURO,CIBÕES,true
031008,03,10,08,TERRAS DE BOURO,COVIDE,false
031009,03,10,09,TERRAS DE BOURO,GONDORIZ,false
031010,03,10,10,TERRAS DE BOURO,MOIMENTA,false
031011,03,10,11,TERRAS DE BOURO,MONTE,true
031012,03,10,12,TERRAS DE BOURO,RIBEIRA,false
031013,03,10,13,TERRAS DE BOURO,RIO CALDO,false
031014,03,10,14,TERRAS DE BOURO,SOUTO,false
031015,03,10,15,TERRAS DE BOURO,VALDOSENDE,false
031016,03,10,16,TERRAS DE BOURO,VILAR,true
031017,03,10,17,TERRAS DE BOURO,VILAR DA VEIGA,false
031018,03,10,18,TERRAS DE BOURO,CHAMOIM E VILAR,false
031019,03,10,19,TERRAS DE BOURO,CHORENSE E MONTE,false
031020,03,10,20,TERRAS DE BOURO,CIBÕES E BRUFE,false
031101,03,11,01,VIEIRA DO MINHO,ANISSO,true
031102,03,11,02,VIEIRA DO MINHO,ANJOS,true
031103,03,11,03,VIEIRA DO MINHO,CAMPOS,true
031104,03,11,04,VIEIRA DO MINHO,CANIÇADA,true
031105,03,11,05,VIEIRA DO MINHO,CANTELÃES,false
031106,03,11,06,VIEIRA DO MINHO,COVA,true
031107,03,11,07,VIEIRA DO MINHO,EIRA VEDRA,false
031108,03,11,08,VIEIRA DO MINHO,GUILHOFREI,false
031109,03,11,09,VIEIRA DO MINHO,LOUREDO,false
031110,03,11,10,VIEIRA DO MINHO,MOSTEIRO,false
031111,03,11,11,VIEIRA DO MINHO,PARADA DO BOURO,false
031112,03,11,12,VIEIRA DO MINHO,PINHEIRO,false
031113,03,11,13,VIEIRA DO MINHO,ROSSAS,false
031114,03,11,14,VIEIRA DO MINHO,RUIVÃES,true
031115,03,11,15,VIEIRA DO MINHO,SALAMONDE,false
031116,03,11,16,VIEIRA DO MINHO,SOENGAS,true
031117,03,11,17,VIEIRA DO MINHO,SOUTELO,true
031118,03,11,18,VIEIRA DO MINHO,TABUAÇAS,false
031119,03,11,19,VIEIRA DO MINHO,VENTOSA,true
031120,03,11,20,VIEIRA DO MINHO,VIEIRA DO MINHO,false
031121,03,11,21,VIEIRA DO MINHO,VILAR DO CHÃO,true
031122,03,11,22,VIEIRA DO MINHO,ANISSO E SOUTELO,false
031123,03,11,23,VIEIRA DO MINHO,ANJOS E VILAR DO CHÃO,false
031124,03,11,24,VIEIRA DO MINHO,CANIÇADA E SOENGAS,false
031125,03,11,25,VIEIRA DO MINHO,RUIVÃES E CAMPOS,false
031126,03,11,26,VIEIRA DO MINHO,VENTOSA E COVA,false
031201,03,12,01,VILA NOVA DE FAMALICÃO,ABADE DE VERMOIM,true
